"transactiondateutc","uniqueid","itinerary","first_element","last_element","onewayorreturn"
"2019-10-01 00:03:20.423000",a01016b7-c5e3-e911-a822-e453a8e76766,LGW-IST-BKK-HKT-IST-LHR,LGW,LHR,Return
"2019-03-10 13:20:17.657000","1c3c0c19-1e43-e911-a820-a7f2c9e35195",LGW-JFK-ANU-MIA-BOS-LHR,LGW,LHR,Return
"2019-02-05 13:46:32.893000",eb38214c-3329-e911-a820-a7f2c9e35195,LGW-KGL-LGW-KGL-HRE-KGL,LGW,KGL,Return
"2019-07-20 04:28:29.130000","95e9b3a7-8daa-e911-a821-8111ee911e19",LHR-HKG-PER-MEL-HKG-LGW,LHR,LGW,Return
"2019-04-03 13:35:17.453000",aa8bce28-fc55-e911-a823-bb3187216d89,LHR-LIS-SSA-GIG-LIS-LCY,LHR,LCY,Return
"2019-09-09 23:04:55.267000","9912f911-3dd3-e911-a821-8111ee911e19",LHR-SYD-LHR-AMS-LHR-AMS,LHR,AMS,Return
"2019-02-07 02:14:44.140000",d953c3f9-642a-e911-a820-a7f2c9e35195,MEX-CAN-MEX-CAN-DEL-CAN,MEX,CAN,Return
"2019-06-05 18:34:01.640000","9803a856-a787-e911-a821-8111ee911e19",MLE-JED-MLE-JED-TUN-JED,MLE,JED,Return
"2019-11-22 17:47:51.250000","6347760d-370d-ea11-a822-e453a8e76766",MUC-AUH-SIN-CGK-AUH-MUC,MUC,MUC,One Way
"2019-01-15 09:08:37.110000","7a6868fd-8b18-e911-a820-a7f2c9e35195",SFO-CAN-SFO-CAN-DPS-CAN,SFO,CAN,Return
"2019-05-12 03:05:27.013000","1cf0d4a3-4974-e911-a821-8111ee911e19",SFO-SIN-SFO-SIN-DPS-SIN,SFO,SIN,Return
"2019-01-02 21:06:40.343000","1f10cd24-b90e-e911-a820-a7f2c9e35195",SLC-ICN-SLC-ICN-BKK-ICN,SLC,ICN,Return
"2019-01-22 01:03:19.803000","0feaab5b-c81d-e911-a820-a7f2c9e35195",SVO-CAN-SVO-CAN-CEB-CAN,SVO,CAN,Return
"2019-10-21 18:02:41.813000",f6ecd3cf-13f4-e911-a822-e453a8e76766,TPE-AKL-TPE-FRA-TPE-FRA,TPE,FRA,Return
"2019-08-12 10:20:02.707000","35cfcc94-d1bc-e911-a821-8111ee911e19",TPE-AKL-TPE-LGW-TPE-LGW,TPE,LGW,Return
"2019-10-05 04:42:03.097000",a8978f4e-11e7-e911-a822-e453a8e76766,TPE-LHR-TPE-BNE-TPE-BNE,TPE,BNE,Return
"2019-11-05 19:16:16.543000","73803694-e7ff-e911-a822-e453a8e76766",TUN-ABJ-TUN-MXP-TUN-MXP,TUN,MXP,Return
"2019-01-28 18:29:21.093000","71ad547a-1123-e911-a820-a7f2c9e35195",ULN-IST-ULN-IST-ZRH-IST,ULN,IST,Return
"2019-12-13 03:55:34.610000","2289b941-431d-ea11-a822-e453a8e76766",VIE-CAN-VIE-CAN-BKK-CAN,VIE,CAN,Return
"2019-11-01 14:11:43.810000","07ae1b61-98fc-e911-a822-e453a8e76766",VIE-CAN-VIE-CAN-BKK-CAN,VIE,CAN,Return
"2019-07-10 16:05:55.673000","3eb1dd72-13a3-e911-a821-8111ee911e19",VIE-CAN-VIE-CAN-DPS-CAN,VIE,CAN,Return
"2019-07-15 15:42:29.517000","77a8c6fb-fda6-e911-a821-8111ee911e19",VIE-CAN-VIE-CAN-DPS-CAN,VIE,CAN,Return
"2019-09-06 12:51:08.267000","85d4a6d6-8bd0-e911-a821-8111ee911e19",VIE-CAN-VIE-CAN-MNL-CAN,VIE,CAN,Return
"2019-11-12 16:22:41.733000","245a0f7c-4f05-ea11-a822-e453a8e76766",VIE-CAN-VIE-CAN-MNL-CAN,VIE,CAN,Return
"2019-06-08 10:05:30.750000","3a5210c7-bb89-e911-a821-8111ee911e19",XMN-SEA-XMN-TSA-XMN-TSA,XMN,TSA,Return
"2019-02-02 19:22:47.487000",e237a9c1-0627-e911-a820-a7f2c9e35195,ZYR-AMS-ZYR-AMS-KUL-AMS,ZYR,AMS,Return
"2019-09-15 08:02:28.750000","41c67203-76d7-e911-a822-e453a8e76766",AKL-DXB-JNB-DXB-LAX-DXB-JNB,AKL,JNB,Return
"2019-04-29 12:41:35.797000","8b2202fa-626a-e911-a821-8111ee911e19",AMS-CUR-MUC-AMS-CUR-AMS-MUC,AMS,MUC,Return
"2019-12-04 21:33:35.890000","7ce5598f-c416-ea11-a822-e453a8e76766",AMS-GYE-ZWE-AMS-GYE-AMS-ZWE,AMS,ZWE,Return
"2019-08-26 23:54:28.610000","546275b0-43c8-e911-a821-8111ee911e19",ANU-SXM-ORY-PTP-ANU-SXM-CDG,ANU,CDG,Return
"2019-12-14 00:53:59.730000",eae5440b-f31d-ea11-a822-e453a8e76766,BCN-YYZ-CLE-YYZ-LIS-YYZ-CLE,BCN,CLE,Return
"2019-03-07 17:00:36.610000","3572b35f-e140-e911-a820-a7f2c9e35195",BNE-DXB-FRA-DXB-BNE-DXB-FRA,BNE,FRA,Return
"2019-07-06 11:43:13.653000","17cadd12-ca9f-e911-a821-8111ee911e19",BOG-IST-AMS-IST-BOG-IST-AMS,BOG,AMS,Return
"2019-02-24 14:43:28.420000",baf9a461-2938-e911-a820-a7f2c9e35195,BOG-IST-MUC-IST-BOG-IST-MUC,BOG,MUC,Return
"2019-05-02 16:17:39.297000","0212f4a5-dc6c-e911-a821-8111ee911e19",BZV-CMN-BRU-CMN-BZV-CMN-BRU,BZV,BRU,Return
"2019-07-18 23:11:23.803000","57dbbc33-98a9-e911-a821-8111ee911e19",CAI-NBO-SXF-CAI-NBO-CAI-SXF,CAI,SXF,Return
"2019-01-13 04:08:38.127000","68bfe4c0-cf16-e911-a820-a7f2c9e35195",CDG-ABJ-YVR-CDG-ABJ-CDG-YVR,CDG,YVR,Return
"2019-02-13 22:26:38.753000","62cfdf42-c52f-e911-a820-a7f2c9e35195",CEB-DXB-AMS-DXB-CEB-DXB-AMS,CEB,AMS,Return
"2019-01-13 16:57:15.780000",d8838e1d-3b17-e911-a820-a7f2c9e35195,CEB-DXB-BRU-DXB-CEB-DXB-BRU,CEB,BRU,Return
"2019-08-30 22:43:58.953000","2dfcb17e-5ecb-e911-a821-8111ee911e19",CEB-DXB-CDG-DXB-CEB-DXB-CDG,CEB,CDG,Return
"2019-03-10 01:16:33.377000","8cf771fb-b842-e911-a820-a7f2c9e35195",CEB-DXB-MUC-DXB-CEB-DXB-MUC,CEB,MUC,Return
"2019-03-27 18:04:41.813000",b33537a2-a150-e911-a823-bb3187216d89,CEB-DXB-PRG-DXB-CEB-DXB-PRG,CEB,PRG,Return
"2019-03-07 11:44:34.203000",dd0c2c39-b540-e911-a820-a7f2c9e35195,CEB-DXB-WAW-DXB-CEB-DXB-WAW,CEB,WAW,Return
"2019-01-11 00:37:25.530000","1a8181e9-1f15-e911-a820-a7f2c9e35195",CMN-TNG-TLS-CMN-TNG-CMN-TLS,CMN,TLS,Return
"2019-10-13 15:21:00.263000","7b0a47e6-b3ed-e911-a822-e453a8e76766",COO-IST-VIE-IST-COO-IST-VIE,COO,VIE,Return
"2019-05-22 15:51:32.547000","6531b84e-907c-e911-a821-8111ee911e19",CTU-CGQ-SIN-CTU-CGQ-PVG-SIN,CTU,SIN,Return
"2019-10-06 00:29:11.860000",c59ff427-b7e7-e911-a822-e453a8e76766,DEL-VNS-FRA-DEL-VNS-DEL-FRA,DEL,FRA,Return
"2019-11-29 21:03:04.687000",f2f38d79-d212-ea11-a822-e453a8e76766,DOH-PNH-BRU-DOH-HAN-DOH-BRU,DOH,BRU,Return
"2019-05-24 21:20:41.250000","2139c6a1-507e-e911-a821-8111ee911e19",DXB-AKL-CHC-DXB-AMS-DXB-AMS,DXB,AMS,Return
"2019-05-27 14:03:52.100000","3eb37119-6f80-e911-a821-8111ee911e19",DXB-AKL-CHC-DXB-PRG-DXB-PRG,DXB,PRG,Return
"2019-02-17 11:22:32.220000",a1db182b-8d32-e911-a820-a7f2c9e35195,DXB-CMB-BRU-DXB-CMB-DXB-BRU,DXB,BRU,Return
"2019-02-25 21:33:42.187000","582574dc-2b39-e911-a820-a7f2c9e35195",DXB-CRK-CEB-DXB-FRA-DXB-FRA,DXB,FRA,Return
"2019-04-26 15:43:04.627000",c14f59d0-2068-e911-a821-8111ee911e19,DXB-CRK-FRA-DXB-CRK-DXB-FRA,DXB,FRA,Return
"2019-07-11 06:35:41.830000","221879f4-8ca3-e911-a821-8111ee911e19",DXB-EWR-BLR-DXB-JFK-DXB-BLR,DXB,BLR,Return
"2019-05-02 14:29:47.953000","4f2de295-cd6c-e911-a821-8111ee911e19",DXB-MEL-OVB-DXB-MEL-DXB-OVB,DXB,OVB,Return
"2019-05-06 08:50:48.297000",b51ac3e0-c26f-e911-a821-8111ee911e19,EWR-DXB-AMD-DXB-JFK-DXB-AMD,EWR,AMD,Return
"2019-12-02 21:06:17.327000","592be56e-2e15-ea11-a822-e453a8e76766",FRA-CAN-FRA-CAN-HAN-BKK-CAN,FRA,CAN,Return
"2019-06-13 14:49:46.707000","9ac09d56-d18d-e911-a821-8111ee911e19",FRA-CAN-FRA-CAN-HAN-PNH-CAN,FRA,CAN,Return
"2019-12-31 11:09:33.110000",ef2d6cdf-a42b-ea11-a822-e453a8e76766,FRA-CAN-FRA-CAN-SGN-HAN-CAN,FRA,CAN,Return
"2019-03-13 20:41:56.577000","3456664a-b745-e911-a820-a7f2c9e35195",GUA-MAD-VIE-MAD-GUA-MAD-VIE,GUA,VIE,Return
"2019-07-10 00:57:58.477000",d8ad709b-94a2-e911-a821-8111ee911e19,HAV-IST-WAW-IST-HAV-IST-WAW,HAV,WAW,Return
"2019-09-23 23:14:42.547000","2e4698c5-3ede-e911-a822-e453a8e76766",IST-DSS-NUE-IST-DSS-IST-NUE,IST,NUE,Return
"2019-10-05 17:02:08.220000",f04576b4-78e7-e911-a822-e453a8e76766,IST-EBB-CGN-IST-EBB-IST-CGN,IST,CGN,Return
"2019-02-19 14:15:38.960000",fd26d0ac-3734-e911-a820-a7f2c9e35195,IST-EBB-DUB-IST-EBB-IST-DUB,IST,DUB,Return
"2019-10-30 18:33:10.433000","6fc90590-2afb-e911-a822-e453a8e76766",IST-EBB-KGL-IST-TXL-IST-TXL,IST,TXL,Return
"2019-10-12 01:48:21.720000","2ac14e33-79ec-e911-a822-e453a8e76766",IST-EBB-NUE-IST-EBB-IST-NUE,IST,NUE,Return
"2019-09-20 12:09:30.703000","42970859-86db-e911-a822-e453a8e76766",IST-EBB-TXL-IST-EBB-IST-TXL,IST,TXL,Return
"2019-07-11 22:28:05.110000","3ab51800-12a4-e911-a821-8111ee911e19",IST-EBB-VIE-IST-EBB-IST-VIE,IST,VIE,Return
"2019-06-06 20:21:32.847000",cde58186-7f88-e911-a821-8111ee911e19,IST-EBB-ZRH-IST-EBB-IST-ZRH,IST,ZRH,Return
"2019-05-08 22:31:39.030000","7311b2e2-c771-e911-a821-8111ee911e19",IST-JRO-FRA-IST-JRO-IST-FRA,IST,FRA,Return
"2019-05-17 20:56:15.390000",a15a540d-cd78-e911-a821-8111ee911e19,IST-MGQ-LHR-IST-NBO-IST-LHR,IST,LHR,Return
"2019-09-18 01:00:28.467000",dee28c8b-96d9-e911-a822-e453a8e76766,KGL-CAI-BCN-CAI-KGL-CAI-BCN,KGL,BCN,Return
"2019-07-09 13:10:34.703000","031901c8-31a2-e911-a821-8111ee911e19",KGL-CAI-BRU-CAI-KGL-CAI-BRU,KGL,BRU,Return
"2019-12-17 12:20:48.823000",e1d7737d-ae20-ea11-a822-e453a8e76766,KGL-CAI-BUD-CAI-EBB-CAI-BUD,KGL,BUD,Return
"2019-01-09 15:56:19.203000",f20314f0-0d14-e911-a820-a7f2c9e35195,KGL-DAR-BRU-KGL-DAR-KGL-BRU,KGL,BRU,Return
"2019-09-30 00:36:21.030000","2c35d72c-01e3-e911-a822-e453a8e76766",KGL-IST-DUS-IST-KGL-IST-DUS,KGL,DUS,Return
"2019-09-30 17:52:01.390000","45e413da-91e3-e911-a822-e453a8e76766",KGL-IST-HAM-IST-KGL-IST-HAM,KGL,HAM,Return
"2019-06-14 16:28:06.567000","8c56ca3d-a88e-e911-a821-8111ee911e19",LGA-YYZ-YVR-BNE-YVR-YYZ-EWR,LGA,EWR,Return
"2019-06-17 21:00:04.277000","927a11bb-2991-e911-a821-8111ee911e19",LGW-DXB-JNB-GBE-JNB-DXB-LHR,LGW,LHR,Return
"2019-04-05 19:52:58.023000",eb59dd42-c357-e911-a821-8111ee911e19,LGW-MAD-VVI-LPB-VVI-MAD-LHR,LGW,LHR,Return
"2019-10-15 19:54:41.547000","3e44847a-6cef-e911-a822-e453a8e76766",MAD-GYE-BCN-MAD-GYE-MAD-BCN,MAD,BCN,Return
"2019-11-07 22:36:39.883000","87c636e9-9501-ea11-a822-e453a8e76766",NBO-CPT-AMS-NBO-JNB-CDG-AMS,NBO,AMS,Return
"2019-07-05 12:00:33.173000","4a546352-039f-e911-a821-8111ee911e19",NBO-FCO-MRU-NBO-FCO-NBO-MRU,NBO,MRU,Return
"2019-11-07 18:22:23.907000","66064b61-7201-ea11-a822-e453a8e76766",NBO-NLA-NBO-CDG-AMS-NBO-CDG,NBO,CDG,Return
"2019-01-10 19:35:44.027000","4a212bc1-f514-e911-a820-a7f2c9e35195",ORY-MAD-GRU-CNF-SDU-GRU-CDG,ORY,CDG,Return
"2019-01-08 12:37:46.517000",f4430c0a-2913-e911-a820-a7f2c9e35195,SGN-IST-RIX-IST-SGN-IST-RIX,SGN,RIX,Return
"2019-07-23 07:17:09.160000",ea4079b7-00ad-e911-a821-8111ee911e19,SIN-JFK-HYD-SIN-EWR-SIN-HYD,SIN,HYD,Return
"2019-09-06 10:43:16.640000",c3ac7af9-79d0-e911-a821-8111ee911e19,STN-DXB-AKL-CHC-MEL-SIN-LHR,STN,LHR,Return
"2019-12-27 00:02:24.593000","66995f00-2328-ea11-a822-e453a8e76766",TAS-DEL-CDG-TAS-DEL-TAS-CDG,TAS,CDG,Return
"2019-02-05 23:09:24.063000","5f9154e8-8129-e911-a820-a7f2c9e35195",TAS-DEL-MXP-TAS-DEL-TAS-MXP,TAS,MXP,Return
"2019-04-21 10:42:54.750000",f16a490e-0964-e911-a821-8111ee911e19,URC-NGB-TPE-PVG-URC-NGB-TPE,URC,TPE,Return
"2019-05-09 21:24:28.690000",a8edc9ac-8772-e911-a821-8111ee911e19,VFA-ADD-DAR-ADD-VFA-ADD-DAR,VFA,DAR,Return
"2019-05-07 22:56:53.720000","95a83542-0271-e911-a821-8111ee911e19",YYZ-GVA-PDX-YYZ-CDG-SFO-PDX,YYZ,PDX,Return
"2019-08-18 01:22:53.877000","64a9508b-3dc1-e911-a821-8111ee911e19",ZNZ-IST-BUD-IST-ZNZ-IST-BUD,ZNZ,BUD,Return
"2019-10-24 13:58:53.860000",c5310a44-4df6-e911-a822-e453a8e76766,ZNZ-IST-CDG-IST-ZNZ-IST-CDG,ZNZ,CDG,Return
"2019-10-24 23:00:53.047000","150994f7-98f6-e911-a822-e453a8e76766",ZNZ-IST-HAJ-IST-ZNZ-IST-HAJ,ZNZ,HAJ,Return
"2019-01-16 11:05:57.517000",b352c58b-6519-e911-a820-a7f2c9e35195,ZNZ-IST-LJU-IST-ZNZ-IST-LJU,ZNZ,LJU,Return
"2019-10-11 13:44:55.407000",f6f67d24-14ec-e911-a822-e453a8e76766,ZNZ-IST-STR-IST-ZNZ-IST-STR,ZNZ,STR,Return
"2019-10-13 21:57:40.970000","7ee8b94f-ebed-e911-a822-e453a8e76766",ZNZ-IST-VIE-IST-ZNZ-IST-VIE,ZNZ,VIE,Return
"2019-07-14 12:43:26.593000","271f37d1-1ba6-e911-a821-8111ee911e19",ZRH-DAR-FRA-ZRH-EBB-BRU-FRA,ZRH,FRA,Return
"2019-04-03 22:20:06.453000",a01f7b77-4556-e911-a823-bb3187216d89,ZYR-AMS-JRO-AMS-ZYR-AMS-JRO,ZYR,JRO,Return
"2019-09-23 19:35:23.237000","913f5722-20de-e911-a822-e453a8e76766",ADD-BRU-CPT-ADD-LHR-ADD-JNB-CPT,ADD,CPT,Return
"2019-08-29 15:44:22.423000","1223d8b3-5aca-e911-a821-8111ee911e19",AGA-VIL-NCE-CMN-AGA-VIL-CMN-NCE,AGA,NCE,Return
"2019-09-02 18:45:32.470000","6f8dc6b1-98cd-e911-a821-8111ee911e19",AMS-MNL-VLC-AMS-MNL-TPE-CDG-VLC,AMS,VLC,Return
"2019-10-09 20:46:34.330000","11266cb8-bcea-e911-a822-e453a8e76766",AMS-ZYR-BRU-AMS-BOG-MDE-PTY-AMS,AMS,AMS,One Way
"2019-06-06 22:49:04.703000","2179a621-9488-e911-a821-8111ee911e19",ANU-OGL-LGW-ANU-OGL-BGI-MAN-LHR,ANU,LHR,Return
"2019-06-23 10:15:20.970000","062504a6-8695-e911-a821-8111ee911e19",CAN-FCO-CDG-CAN-AKL-CAN-FCO-CDG,CAN,CDG,Return
"2019-08-05 22:53:43.937000","95e321ba-bab7-e911-a821-8111ee911e19",CAN-SFO-MNL-CAN-SFO-WUH-CAN-MNL,CAN,MNL,Return
"2019-02-06 11:11:37.470000","0f6675d1-e629-e911-a820-a7f2c9e35195",CHC-DXB-DUB-DXB-MEL-CHC-DXB-DUB,CHC,DUB,Return
"2019-09-15 21:08:28.830000","97722bd0-e3d7-e911-a822-e453a8e76766",MEL-DXB-AMS-DXB-SYD-CNS-DXB-AMS,MEL,AMS,Return
"2019-10-21 08:41:44.333000","60987d74-c5f3-e911-a822-e453a8e76766",NBO-HRE-LHR-NBO-HRE-NBO-CDG-LHR,NBO,LHR,Return
"2019-09-01 17:58:08.450000","5d512ce6-c8cc-e911-a821-8111ee911e19",PNH-DOH-MAD-DOH-SGN-REP-DOH-MAD,PNH,MAD,Return
"2019-12-10 23:47:50.797000","22374152-8e1b-ea11-a822-e453a8e76766",PNH-DXB-MUC-DXB-BKK-PNH-DXB-MUC,PNH,MUC,Return
"2019-06-06 21:13:50.337000","203a15d2-8688-e911-a821-8111ee911e19",SCL-PUQ-SCL-VIE-LHR-SCL-LHR-VIE,SCL,VIE,Return
"2019-04-20 10:29:52.423000","33218812-3e63-e911-a821-8111ee911e19",SFO-SIN-AMD-SIN-HKG-SFO-SIN-AMD,SFO,AMD,Return
"2019-05-19 04:39:33.467000","89e8caef-d679-e911-a821-8111ee911e19",SYD-JFK-PER-SYD-JFK-LAX-MEL-PER,SYD,PER,Return
"2019-11-19 20:04:18.000000","0f30399e-ee0a-ea11-a822-e453a8e76766",TRD-TOS-AMS-OSL-TRD-TOS-OSL-AMS,TRD,AMS,Return
"2019-03-03 14:40:01.860000","9033ce13-a93d-e911-a820-a7f2c9e35195",AKL-DXB-LHR-SIN-MEL-WLG-AKL-DXB-LHR,AKL,LHR,Return
"2019-01-30 22:38:01.030000",a1933c88-c624-e911-a820-a7f2c9e35195,AMS-BAH-AMS-ZYR-BRU-AMS-BAH-AUH-AMS,AMS,AMS,One Way
"2019-11-18 22:18:33.423000",d8f9c430-380a-ea11-a822-e453a8e76766,BRU-ROB-SFO-YUL-BRU-ROB-BRU-YUL-SFO,BRU,SFO,Return
"2019-10-27 16:26:19.657000",e282eb57-bdf8-e911-a822-e453a8e76766,DJJ-CGK-MUC-DOH-CGK-SOQ-CGK-DOH-MUC,DJJ,MUC,Return
"2019-11-05 10:51:09.253000","8395c606-a1ff-e911-a822-e453a8e76766",DVO-SIN-BME-PER-SIN-DVO-SIN-PER-BME,DVO,BME,Return
"2019-09-25 04:59:11.033000",e7957210-38df-e911-a822-e453a8e76766,EZE-DXB-MVD-EZE-DXB-BKK-DXB-GIG-MVD,EZE,MVD,Return
"2019-11-13 19:29:24.937000","8ca8d8bf-3206-ea11-a822-e453a8e76766",FTE-EZE-SFO-ATL-EZE-FTE-EZE-ATL-SFO,FTE,SFO,Return
"2019-08-02 15:07:18.280000","7c9f2212-1eb5-e911-a821-8111ee911e19",HRE-NBO-DUS-AMS-NBO-HRE-NBO-AMS-DUS,HRE,DUS,Return
"2019-01-10 00:50:01.517000",d5268d80-5814-e911-a820-a7f2c9e35195,LHR-SYD-AMS-LHR-SYD-BNE-SIN-LHR-AMS,LHR,AMS,Return
"2019-01-15 01:44:51.673000","6f5dd1ff-4d18-e911-a820-a7f2c9e35195",PNH-PEK-CDG-AMS-CAN-PNH-PEK-AMS-CDG,PNH,CDG,Return
"2019-05-06 15:35:18.797000","64b87d67-fb6f-e911-a821-8111ee911e19",VFA-ADD-PRG-VIE-ADD-VFA-ADD-VIE-PRG,VFA,PRG,Return
"2019-09-23 00:01:33.343000",c2656d23-7cdd-e911-a822-e453a8e76766,VIE-CAN-CDG-VIE-CAN-DPS-CAN-LHR-CDG,VIE,CDG,Return
"2019-07-02 20:20:52.780000","84c641bb-ed9c-e911-a821-8111ee911e19",WLG-SIN-FRA-SIN-CHC-DUD-WLG-SIN-FRA,WLG,FRA,Return
"2019-02-13 02:28:18.747000","746725dc-1d2f-e911-a820-a7f2c9e35195",FRA-CAN-FCO-CDG-FRA-CAN-CXR-CAN-FCO-CDG,FRA,CDG,Return
"2019-12-10 19:07:11.000000",b7c1ed18-671b-ea11-a822-e453a8e76766,AEP-SLA-EZE,AEP,EZE,Return
"2019-10-24 02:19:14.033000","6de48781-ebf5-e911-a822-e453a8e76766",EWR-KEF-JFK,EWR,JFK,Return
"2019-03-22 14:37:01.797000","5b9ef6cd-964c-e911-a823-bb3187216d89",EWR-KEF-JFK,EWR,JFK,Return
"2019-06-26 21:35:23.547000",f46da727-4198-e911-a821-8111ee911e19,EWR-ORD-LGA,EWR,LGA,Return
"2019-04-30 15:20:59.937000",d0d66566-426b-e911-a821-8111ee911e19,EZE-BRC-AEP,EZE,AEP,Return
"2019-12-04 23:27:55.360000","2628ae87-d416-ea11-a822-e453a8e76766",EZE-IGR-AEP,EZE,AEP,Return
"2019-06-21 20:58:52.387000","51077e34-4e94-e911-a821-8111ee911e19",HND-OKA-NRT,HND,NRT,Return
"2019-10-14 11:31:23.140000","1fecd6fe-5cee-e911-a822-e453a8e76766",IST-CDG-SAW,IST,SAW,Return
"2019-07-03 13:46:50.633000",b2ee9ad9-7f9d-e911-a821-8111ee911e19,LGW-AMS-LHR,LGW,LHR,Return
"2019-08-25 13:56:20.280000",f15f43f3-26c7-e911-a821-8111ee911e19,LGW-DXB-LHR,LGW,LHR,Return
"2019-08-18 21:58:11.643000","0a349b19-eac1-e911-a821-8111ee911e19",LGW-MLA-LHR,LGW,LHR,Return
"2019-02-16 14:06:09.603000","36d798d7-da31-e911-a820-a7f2c9e35195",LGW-MLA-LHR,LGW,LHR,Return
"2019-06-07 23:55:41.517000","70d0679b-6689-e911-a821-8111ee911e19",LHR-AMS-LCY,LHR,LCY,Return
"2019-09-21 17:52:43.530000","0c81c675-7fdc-e911-a822-e453a8e76766",NRT-HNL-HND,NRT,HND,Return
"2019-07-02 00:18:22.187000","73918bbd-459c-e911-a821-8111ee911e19",NRT-SIN-HND,NRT,HND,Return
"2019-11-21 15:51:27.843000","13816e9f-5d0c-ea11-a822-e453a8e76766",NRT-SIN-HND,NRT,HND,Return
"2019-04-22 22:31:42.203000","5349ea40-3565-e911-a821-8111ee911e19",ORY-AAE-CDG,ORY,CDG,Return
"2019-07-11 17:52:26.530000","2b693e7d-eba3-e911-a821-8111ee911e19",ORY-ALG-CDG,ORY,CDG,Return
"2019-05-26 18:29:36.817000","54cd290d-cb7f-e911-a821-8111ee911e19",ORY-ALG-CDG,ORY,CDG,Return
"2019-02-12 22:59:29.750000","8e4b1cb1-002f-e911-a820-a7f2c9e35195",SEN-MLA-LHR,SEN,LHR,Return
"2019-06-06 18:17:48.093000","9f275b3d-6e88-e911-a821-8111ee911e19",TLC-CUN-MEX,TLC,MEX,Return
"2019-10-05 01:13:21.517000","25ddba28-f4e6-e911-a822-e453a8e76766",TUN-IST-TUN,TUN,TUN,One Way
"2019-09-04 20:51:19.937000","1b66a898-3ccf-e911-a821-8111ee911e19",ADD-LLI-CAI-ADD,ADD,ADD,One Way
"2019-11-09 05:29:57.030000","185f8ece-9802-ea11-a822-e453a8e76766",DCA-YUL-BRU-IAD,DCA,IAD,Return
"2019-03-05 07:17:59.580000","238351a3-fd3e-e911-a820-a7f2c9e35195",DXB-EWR-COK-DXB,DXB,DXB,One Way
"2019-02-01 10:55:35.180000",c6a49abf-f625-e911-a820-a7f2c9e35195,JFK-FRA-PRG-EWR,JFK,EWR,Return
"2019-01-16 19:41:05.390000","7e73f27f-ad19-e911-a820-a7f2c9e35195",LGA-CLE-LAX-EWR,LGA,EWR,Return
"2019-09-26 03:47:44.593000","59abf13f-f7df-e911-a822-e453a8e76766",LGW-IVL-HEL-LHR,LGW,LHR,Return
"2019-03-21 23:34:49.927000","55ee51c5-184c-e911-a823-bb3187216d89",LHR-CDG-MSQ-LGW,LHR,LGW,Return
"2019-02-19 00:27:26.210000","29d056fb-c333-e911-a820-a7f2c9e35195",LIN-MAD-JFK-MXP,LIN,MXP,Return
"2019-11-07 11:33:25.767000",ac2aec3d-3901-ea11-a822-e453a8e76766,TUN-PRG-MUC-TUN,TUN,TUN,One Way
"2019-11-28 17:36:19.567000",a594586f-ec11-ea11-a822-e453a8e76766,BGY-KBP-DEL-KBP-MXP,BGY,MXP,Return
"2019-02-05 01:02:40.827000","176b8495-c828-e911-a820-a7f2c9e35195",CDG-CMN-RAK-CMN-ORY,CDG,ORY,Return
"2019-06-14 22:45:52.157000","10351500-dd8e-e911-a821-8111ee911e19",DPS-KNO-JOG-CGK-DPS,DPS,DPS,One Way
"2019-07-31 07:23:57.283000",e0faab02-4bb3-e911-a821-8111ee911e19,JFK-DXB-CCU-DXB-EWR,JFK,EWR,Return
"2019-05-28 20:12:05.407000","3ba5edb1-6b81-e911-a821-8111ee911e19",JFK-WAW-KTW-WAW-EWR,JFK,EWR,Return
"2019-09-26 14:39:18.780000","3054f845-52e0-e911-a822-e453a8e76766",LGW-DOH-CCJ-DOH-LHR,LGW,LHR,Return
"2019-04-25 01:08:28.377000",a86fa178-dd66-e911-a821-8111ee911e19,LGW-DOH-KHI-DOH-LHR,LGW,LHR,Return
"2019-12-03 14:43:56.843000","17a3192c-c215-ea11-a822-e453a8e76766",LGW-DOH-KTM-DOH-LHR,LGW,LHR,Return
"2019-12-28 14:26:16.970000","74cc0bd8-6429-ea11-a822-e453a8e76766",LGW-DOH-LYP-DOH-LHR,LGW,LHR,Return
"2019-02-16 18:55:00.647000",e1823936-0332-e911-a820-a7f2c9e35195,LGW-DXB-LYP-DXB-LHR,LGW,LHR,Return
"2019-11-05 12:10:17.250000","62ffa711-acff-e911-a822-e453a8e76766",LGW-PVG-MNL-PVG-LHR,LGW,LHR,Return
"2019-09-16 02:23:44.910000","2f0b29d6-0fd8-e911-a822-e453a8e76766",LGW-PVG-SIN-CTU-LHR,LGW,LHR,Return
"2019-07-26 14:00:05.673000","1e6cb085-94af-e911-a821-8111ee911e19",LGW-SAW-ASR-IST-LHR,LGW,LHR,Return
"2019-01-13 00:34:46.783000","74afbedd-b116-e911-a820-a7f2c9e35195",LHR-IST-LHE-IST-LGW,LHR,LGW,Return
"2019-10-09 14:53:29.607000","85b6bb65-8bea-e911-a822-e453a8e76766",LHR-MUC-JNB-ZRH-LCY,LHR,LCY,Return
"2019-02-05 18:58:56.283000","3b7f45ee-5e29-e911-a820-a7f2c9e35195",ORY-MAD-JFK-LHR-CDG,ORY,CDG,Return
"2019-08-19 02:00:19.203000",ec2052ee-0bc2-e911-a821-8111ee911e19,STN-DXB-LHE-DXB-LHR,STN,LHR,Return
